mean_return,std_return,mean_length,std_length,mean_acp,mean_unsafe_hours,mean_wean_score
0.7782988401661746,4.617390367148609,6.0,0.0,1.645,26.15000000000001,-0.046933333333333285
1.063479883727037,4.326344892726829,6.0,0.0,1.652,23.41666666666668,-0.054983333333333224
1.0283270908013764,4.427243830669843,6.0,0.0,1.666,21.80000000000003,-0.05003333333333329
1.0967255885357858,4.280517916496854,6.0,0.0,1.543,23.366666666666664,-0.05789999999999986
0.9539883153821189,4.615120079952459,6.0,0.0,1.516,22.783333333333314,-0.043466666666666584
